,Title,Review,Rating
1391,Earthquake Bird,It's difficult to connect with any of the characters and feel any sympathy for them.,rotten
1392,Earthquake Bird,Earthquake Bird is definitely a cut above Netflix's usual fare. On a surface level the film doesn't have that weird plastic sheen Netflix releases always seem to be cheapened by.,fresh
1393,Earthquake Bird,Earthquake Bird meanders through its plot points in a narrative that feels lost in translation.,rotten
1394,Earthquake Bird,"It's as if they built a portrait of a fascinating female killer and then chickened out, settling into the Lifetime ""men are terrifying"" model instead of exploring something more dynamic.",rotten
1395,Earthquake Bird,"An underwhelming, melodramatic story that culminates in a shaky ending dooms Earthquake Bird.",rotten
1396,Earthquake Bird,"Earthquake Bird is ultimately more of a puzzle than a thrill, leaving viewers to wonder what happened to Lily and what led to her disappearance.",rotten
1397,Earthquake Bird,A mousy Alicia Vikander casts a convincing spell...and Westmoreland finds plenty of additional intrigue in this late 1980s Japanese setting...,fresh
1398,Earthquake Bird,"Earthquake Bird is somewhat laborious in making its points, but it's a film whose unsettling qualities will grow on you with time.",fresh
1399,Earthquake Bird,"It's unfortunate that Earthquake Bird falls apart in the way that it does, as a film with this much of a unique premise and setting and populated with talented actors had such potential.",rotten
1400,Earthquake Bird,"There's a choppiness and impatience to the storytelling, with crucial scenes getting dispatched in a cursory fashion.",rotten
1401,Earthquake Bird,"Absorbing but slow tale has nudity, language, violence.",fresh
1402,Earthquake Bird,"If the frames are converted into data for a seismograph to read, be ready to see mainly flat lines.",fresh
1403,Red Letter Day,The familial dynamic... is so strong that many of the story's obvious faults can be forgiven just by virtue of the fact we enjoy watching these people fight for their lives.,fresh
1404,Red Letter Day,"Even in its runtime, the movie disappoints by the sheer laziness of never pushing the screenplay to a possibly climactic finale. Instead, we get weak family non-drama and a series of uninteresting horror moments relying way more on blood than guts.",rotten
1405,Red Letter Day,"Red Letter Day has an idea, but neither the means to execute nor the vision to deliver a tooth-and-nail struggle against societal breakdowns.",rotten
1406,Red Letter Day,"Despite its initial slow start, Red Letter Day turns into a satisfying horror comedy that cleverly makes a sleepy little neighbourhood wake up and as the violence, horror and the black comedy laughs ensue...",fresh
1407,Red Letter Day,"In many ways Red Letter Day is a humour heavy, daylight spin on The Purge, one which works well, but could benefit from a longer run time.",fresh
1408,Red Letter Day,"Taking its cue from The Purge (2013) and Assassination Nation (2018), this grimly allegorises a country all too easily polarised against itself, street by bloody street. For once those letters have arrived, everyone goes postal.",fresh
1409,Philophobia: Or the Fear of Falling in Love,"Despite all the missteps, Cole and Burt are onto something here. The film is sprinkled with some surprisingly deep psychological insight and neon-noir-ish colors...",fresh
1410,Philophobia: Or the Fear of Falling in Love,"With a sumptuous color palette, Philophobia will leave viewers viscerally intoxicated despite the purposeful mental scarring.",fresh
1411,Philophobia: Or the Fear of Falling in Love,"This film could be the ultimate film to watch for those with a fear of commitment, you'll either understand where the main character is coming from, or will feel so uncomfortable that you'll be running for the door.",fresh
1412,Philophobia: Or the Fear of Falling in Love,"...Philophobia is a strange mix of comedy and horror that's, unfortunately, only intermittently effective.",fresh
1413,Philophobia: Or the Fear of Falling in Love,"The dating scene in Los Angeles can be hellish, but Philophobia: or the Fear of Falling in Love takes kicks it up a notch. A stylish and intriguing debut, the film is a worthy watch as this holiday season takes off.",fresh
1414,Philophobia: Or the Fear of Falling in Love,Tyler Cole's debut feature is unlike any breakup movie before it.,fresh
1415,Philophobia: Or the Fear of Falling in Love,"What's more amusing... is how you can almost predict its ending right from the start, but you are still kept engaged and curious to see how it is going to reach that climax. It manages to stay adequately entertaining and pleasurable to sit through.",fresh
1416,Philophobia: Or the Fear of Falling in Love,"Philophobia may mean 'fear of love,' but this is clearly a labor of it.",fresh
1417,Philophobia: Or the Fear of Falling in Love,"The aesthetic choices and percussive pervasiveness in the score help represent Damien, the man, the podcaster and philophobic. This project is clearly a labour of love and I'm looking forward to Tyler Cole's next production.",fresh
1418,Philophobia: Or the Fear of Falling in Love,"A sharp, intelligent and original rom-com.",fresh
1419,Radioflash,A heroine as strong as Reese deserves a more consistently exciting plot.,rotten
1420,Radioflash,"In truth, this ""Deliverance""-style clash between Reese, a savvy teenager, and a passel of backwoods archetypes is only marginally more thrilling than the average wine tasting.",rotten
1421,Radioflash,"The result is an offbeat conceptual mixture, albeit one that's somewhat frustrating and occasionally tedious, if beautifully photographed by Austin Schmidt.",rotten
1422,Radioflash,"You just want to be immersed in any aspect of the film. Instead, we're given a boatload of lackluster moments with superfluous dialogue and trace amounts of danger.",rotten
1423,Radioflash,Nancy Drew meets the apocalypse in this mild-mannered coming of age road trip.,rotten
1424,Radioflash,"Inept post-EMP survival thriller is no more thrilling than it is plausible, and inexcusably casts its resourceful teen heroine as a victim constantly at the mercy of others and in need of rescuing.",rotten
1425,Radioflash,"Radioflash is a film at war with its own ideas, its central themes in conflict with one another and its plot spiralling out in complexity as film progresses.",rotten
1426,Radioflash,"The pacing feels sluggish in some places, and jumpy in others, which doesn't give Sharbino's Reese an honest chance to earn her action-hero conclusion.",rotten
1427,Radioflash,Radioflash is less a cohesive story than it is a series of ideas cobbled together.,rotten
1428,Radioflash,"Wants to be a lot of things, but never really comes together, with McPherson overwhelmed by his subplots, struggling to find a story worth following from start to finish.",rotten
1429,Radioflash,It's a lazy hero's quest adventure flick where the hero learns little and isn't given much chance to become a hero.,rotten
1430,Primal,"Despite its flaws, I warmed to Primal as it neared its close, and not just because it was nearly at a close. It's enjoyable nonsense that becomes weirdly compulsive viewing.",rotten
1431,Primal,"Nicolas Un-Caged - that's what you could call this man versus nature actioner. Nicolas Cage returns to his action roots with Primal, a high octane action film which takes subtlety and tosses it overboard.",fresh
1432,Primal,"Despite the ""Cage vs. jaguar"" hook that is being relied on to sell the movie, there isn't a whole lot of gnarly animal action.",rotten
1433,Primal,"Is Primal good? Not exactly. But it is a film in which Nicolas Cage goes man-hunting on a ship full of snakes and parrots and monkeys [...] and, in a way, that's good enough.",fresh
1434,Primal,"At its best, Primal calls to mind Adam Sandler's Netflix originals, where it's clear the actor is just going on vacation to different locals and hoping the creatives around him can put together a movie from the exploits.",rotten
